"PeakName"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"annoFileCollapsed.seqnames"	"annoFileCollapsed.start"	"annoFileCollapsed.end"	"annoFileCollapsed.width"	"annoFileCollapsed.strand"	"annoFileCollapsed.id"	"annoFileCollapsed.tx_id"	"annoFileCollapsed.gene_id"	"annoFileCollapsed.symbol"	"annoFileCollapsed.type"	"annoFileCollapsed.UniqueRegion"	"annoFileCollapsed.UniqueRegionGene"	"annoFileCollapsed.UniqueRegionGeneType"	"annoFileCollapsed.GeneAnnoType"	"id"	"tx_id"	"gene_id"	"symbol"	"type"	"UniqueRegion"	"UniqueRegionGene"	"UniqueRegionGeneType"	"GeneAnnoType"	"NarrowPeak.seqnames"	"NarrowPeak.start"	"NarrowPeak.end"	"NarrowPeak.width"	"NarrowPeak.strand"	"NarrowPeak.PeakName"	"NarrowPeak.Score"	"NarrowPeak.Srand"	"NarrowPeak.Enrichment"	"NarrowPeak.pPvalue"	"NarrowPeak.pQvalue"	"NarrowPeak.OffsetFromStart"	"Score"	"Srand"	"Enrichment"	"pPvalue"	"pQvalue"	"OffsetFromStart"
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50379913	50380644	732	"-"	"5UTR:96002"	"uc002pql.5"	"84335"	"AKT1S1"	"hg19_genes_5UTRs"	"chr19:50379913-50380644"	"chr19:50379913-50380644_AKT1S1"	"chr19:50379913-50380644_AKT1S1_hg19_genes_5UTRs"	"AKT1S1_hg19_genes_5UTRs"	"5UTR:96002"	"uc002pql.5"	"84335"	"AKT1S1"	"hg19_genes_5UTRs"	"chr19:50379913-50380644"	"chr19:50379913-50380644_AKT1S1"	"chr19:50379913-50380644_AKT1S1_hg19_genes_5UTRs"	"AKT1S1_hg19_genes_5UTRs"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50381002	50381399	398	"+"	"intron:549094"	"uc010enn.2"	"79735"	"TBC1D17"	"hg19_genes_introns"	"chr19:50381002-50381399"	"chr19:50381002-50381399_TBC1D17"	"chr19:50381002-50381399_TBC1D17_hg19_genes_introns"	"TBC1D17_hg19_genes_introns"	"intron:549094"	"uc010enn.2"	"79735"	"TBC1D17"	"hg19_genes_introns"	"chr19:50381002-50381399"	"chr19:50381002-50381399_TBC1D17"	"chr19:50381002-50381399_TBC1D17_hg19_genes_introns"	"TBC1D17_hg19_genes_introns"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50381200	50381599	400	"+"	"intronexonboundary:573808"	"uc010enn.2"	"79735"	"TBC1D17"	"hg19_genes_intronexonboundaries"	"chr19:50381200-50381599"	"chr19:50381200-50381599_TBC1D17"	"chr19:50381200-50381599_TBC1D17_hg19_genes_intronexonboundaries"	"TBC1D17_hg19_genes_intronexonboundaries"	"intronexonboundary:573808"	"uc010enn.2"	"79735"	"TBC1D17"	"hg19_genes_intronexonboundaries"	"chr19:50381200-50381599"	"chr19:50381200-50381599_TBC1D17"	"chr19:50381200-50381599_TBC1D17_hg19_genes_intronexonboundaries"	"TBC1D17_hg19_genes_intronexonboundaries"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50380645	50381644	1000	"-"	"promoter:69923"	"uc002pql.5"	"84335"	"AKT1S1"	"hg19_genes_promoters"	"chr19:50380645-50381644"	"chr19:50380645-50381644_AKT1S1"	"chr19:50380645-50381644_AKT1S1_hg19_genes_promoters"	"AKT1S1_hg19_genes_promoters"	"promoter:69923"	"uc002pql.5"	"84335"	"AKT1S1"	"hg19_genes_promoters"	"chr19:50380645-50381644"	"chr19:50380645-50381644_AKT1S1"	"chr19:50380645-50381644_AKT1S1_hg19_genes_promoters"	"AKT1S1_hg19_genes_promoters"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50380282	50380644	363	"-"	"5UTR:96003"	"uc002pqm.5"	"84335"	"AKT1S1"	"hg19_genes_5UTRs"	"chr19:50380282-50380644"	"chr19:50380282-50380644_AKT1S1"	"chr19:50380282-50380644_AKT1S1_hg19_genes_5UTRs"	"AKT1S1_hg19_genes_5UTRs"	"5UTR:96003"	"uc002pqm.5"	"84335"	"AKT1S1"	"hg19_genes_5UTRs"	"chr19:50380282-50380644"	"chr19:50380282-50380644_AKT1S1"	"chr19:50380282-50380644_AKT1S1_hg19_genes_5UTRs"	"AKT1S1_hg19_genes_5UTRs"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50380494	50380644	151	"-"	"exon:634759"	"uc002pqn.5"	"84335"	"AKT1S1"	"hg19_genes_exons"	"chr19:50380494-50380644"	"chr19:50380494-50380644_AKT1S1"	"chr19:50380494-50380644_AKT1S1_hg19_genes_exons"	"AKT1S1_hg19_genes_exons"	"exon:634759"	"uc002pqn.5"	"84335"	"AKT1S1"	"hg19_genes_exons"	"chr19:50380494-50380644"	"chr19:50380494-50380644_AKT1S1"	"chr19:50380494-50380644_AKT1S1_hg19_genes_exons"	"AKT1S1_hg19_genes_exons"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50379307	50379706	400	"-"	"intronexonboundary:591072"	"uc031rmf.1"	"84335"	"AKT1S1"	"hg19_genes_intronexonboundaries"	"chr19:50379307-50379706"	"chr19:50379307-50379706_AKT1S1"	"chr19:50379307-50379706_AKT1S1_hg19_genes_intronexonboundaries"	"AKT1S1_hg19_genes_intronexonboundaries"	"intronexonboundary:591072"	"uc031rmf.1"	"84335"	"AKT1S1"	"hg19_genes_intronexonboundaries"	"chr19:50379307-50379706"	"chr19:50379307-50379706_AKT1S1"	"chr19:50379307-50379706_AKT1S1_hg19_genes_intronexonboundaries"	"AKT1S1_hg19_genes_intronexonboundaries"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50379860	50380644	785	"-"	"exon:634749"	"uc002pql.5"	"84335"	"AKT1S1"	"hg19_genes_exons"	"chr19:50379860-50380644"	"chr19:50379860-50380644_AKT1S1"	"chr19:50379860-50380644_AKT1S1_hg19_genes_exons"	"AKT1S1_hg19_genes_exons"	"exon:634749"	"uc002pql.5"	"84335"	"AKT1S1"	"hg19_genes_exons"	"chr19:50379860-50380644"	"chr19:50379860-50380644_AKT1S1"	"chr19:50379860-50380644_AKT1S1_hg19_genes_exons"	"AKT1S1_hg19_genes_exons"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50379507	50380506	1000	"-"	"promoter:69922"	"uc031rmf.1"	"84335"	"AKT1S1"	"hg19_genes_promoters"	"chr19:50379507-50380506"	"chr19:50379507-50380506_AKT1S1"	"chr19:50379507-50380506_AKT1S1_hg19_genes_promoters"	"AKT1S1_hg19_genes_promoters"	"promoter:69922"	"uc031rmf.1"	"84335"	"AKT1S1"	"hg19_genes_promoters"	"chr19:50379507-50380506"	"chr19:50379507-50380506_AKT1S1"	"chr19:50379507-50380506_AKT1S1_hg19_genes_promoters"	"AKT1S1_hg19_genes_promoters"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50380494	50380644	151	"-"	"5UTR:96005"	"uc002pqn.5"	"84335"	"AKT1S1"	"hg19_genes_5UTRs"	"chr19:50380494-50380644"	"chr19:50380494-50380644_AKT1S1"	"chr19:50380494-50380644_AKT1S1_hg19_genes_5UTRs"	"AKT1S1_hg19_genes_5UTRs"	"5UTR:96005"	"uc002pqn.5"	"84335"	"AKT1S1"	"hg19_genes_5UTRs"	"chr19:50380494-50380644"	"chr19:50380494-50380644_AKT1S1"	"chr19:50380494-50380644_AKT1S1_hg19_genes_5UTRs"	"AKT1S1_hg19_genes_5UTRs"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50380682	50380980	299	"+"	"5UTR:92706"	"uc002pqo.3"	"79735"	"TBC1D17"	"hg19_genes_5UTRs"	"chr19:50380682-50380980"	"chr19:50380682-50380980_TBC1D17"	"chr19:50380682-50380980_TBC1D17_hg19_genes_5UTRs"	"TBC1D17_hg19_genes_5UTRs"	"5UTR:92706"	"uc002pqo.3"	"79735"	"TBC1D17"	"hg19_genes_5UTRs"	"chr19:50380682-50380980"	"chr19:50380682-50380980_TBC1D17"	"chr19:50380682-50380980_TBC1D17_hg19_genes_5UTRs"	"TBC1D17_hg19_genes_5UTRs"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50379131	50379506	376	"-"	"exon:634744"	"uc031rmf.1"	"84335"	"AKT1S1"	"hg19_genes_exons"	"chr19:50379131-50379506"	"chr19:50379131-50379506_AKT1S1"	"chr19:50379131-50379506_AKT1S1_hg19_genes_exons"	"AKT1S1_hg19_genes_exons"	"exon:634744"	"uc031rmf.1"	"84335"	"AKT1S1"	"hg19_genes_exons"	"chr19:50379131-50379506"	"chr19:50379131-50379506_AKT1S1"	"chr19:50379131-50379506_AKT1S1_hg19_genes_exons"	"AKT1S1_hg19_genes_exons"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50381002	50381754	753	"+"	"intron:549119"	"uc010ybg.2"	"79735"	"TBC1D17"	"hg19_genes_introns"	"chr19:50381002-50381754"	"chr19:50381002-50381754_TBC1D17"	"chr19:50381002-50381754_TBC1D17_hg19_genes_introns"	"TBC1D17_hg19_genes_introns"	"intron:549119"	"uc010ybg.2"	"79735"	"TBC1D17"	"hg19_genes_introns"	"chr19:50381002-50381754"	"chr19:50381002-50381754_TBC1D17"	"chr19:50381002-50381754_TBC1D17_hg19_genes_introns"	"TBC1D17_hg19_genes_introns"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50375682	50379681	4000	"+"	"1to5kb:67588"	"uc010enn.2"	"79735"	"TBC1D17"	"hg19_genes_1to5kb"	"chr19:50375682-50379681"	"chr19:50375682-50379681_TBC1D17"	"chr19:50375682-50379681_TBC1D17_hg19_genes_1to5kb"	"TBC1D17_hg19_genes_1to5kb"	"1to5kb:67588"	"uc010enn.2"	"79735"	"TBC1D17"	"hg19_genes_1to5kb"	"chr19:50375682-50379681"	"chr19:50375682-50379681_TBC1D17"	"chr19:50375682-50379681_TBC1D17_hg19_genes_1to5kb"	"TBC1D17_hg19_genes_1to5kb"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50380445	50380844	400	"-"	"intronexonboundary:591073"	"uc002pql.5"	"84335"	"AKT1S1"	"hg19_genes_intronexonboundaries"	"chr19:50380445-50380844"	"chr19:50380445-50380844_AKT1S1"	"chr19:50380445-50380844_AKT1S1_hg19_genes_intronexonboundaries"	"AKT1S1_hg19_genes_intronexonboundaries"	"intronexonboundary:591073"	"uc002pql.5"	"84335"	"AKT1S1"	"hg19_genes_intronexonboundaries"	"chr19:50380445-50380844"	"chr19:50380445-50380844_AKT1S1"	"chr19:50380445-50380844_AKT1S1_hg19_genes_intronexonboundaries"	"AKT1S1_hg19_genes_intronexonboundaries"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50376560	50379859	3300	"-"	"intron:564648"	"uc002pql.5"	"84335"	"AKT1S1"	"hg19_genes_introns"	"chr19:50376560-50379859"	"chr19:50376560-50379859_AKT1S1"	"chr19:50376560-50379859_AKT1S1_hg19_genes_introns"	"AKT1S1_hg19_genes_introns"	"intron:564648"	"uc002pql.5"	"84335"	"AKT1S1"	"hg19_genes_introns"	"chr19:50376560-50379859"	"chr19:50376560-50379859_AKT1S1"	"chr19:50376560-50379859_AKT1S1_hg19_genes_introns"	"AKT1S1_hg19_genes_introns"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50381400	50381498	99	"+"	"exon:616863"	"uc010enn.2"	"79735"	"TBC1D17"	"hg19_genes_exons"	"chr19:50381400-50381498"	"chr19:50381400-50381498_TBC1D17"	"chr19:50381400-50381498_TBC1D17_hg19_genes_exons"	"TBC1D17_hg19_genes_exons"	"exon:616863"	"uc010enn.2"	"79735"	"TBC1D17"	"hg19_genes_exons"	"chr19:50381400-50381498"	"chr19:50381400-50381498_TBC1D17"	"chr19:50381400-50381498_TBC1D17_hg19_genes_exons"	"TBC1D17_hg19_genes_exons"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50376560	50380493	3934	"-"	"intron:564656"	"uc002pqn.5"	"84335"	"AKT1S1"	"hg19_genes_introns"	"chr19:50376560-50380493"	"chr19:50376560-50380493_AKT1S1"	"chr19:50376560-50380493_AKT1S1_hg19_genes_introns"	"AKT1S1_hg19_genes_introns"	"intron:564656"	"uc002pqn.5"	"84335"	"AKT1S1"	"hg19_genes_introns"	"chr19:50376560-50380493"	"chr19:50376560-50380493_AKT1S1"	"chr19:50376560-50380493_AKT1S1_hg19_genes_introns"	"AKT1S1_hg19_genes_introns"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50380282	50380644	363	"-"	"exon:634754"	"uc002pqm.5"	"84335"	"AKT1S1"	"hg19_genes_exons"	"chr19:50380282-50380644"	"chr19:50380282-50380644_AKT1S1"	"chr19:50380282-50380644_AKT1S1_hg19_genes_exons"	"AKT1S1_hg19_genes_exons"	"exon:634754"	"uc002pqm.5"	"84335"	"AKT1S1"	"hg19_genes_exons"	"chr19:50380282-50380644"	"chr19:50380282-50380644_AKT1S1"	"chr19:50380282-50380644_AKT1S1_hg19_genes_exons"	"AKT1S1_hg19_genes_exons"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50381393	50381498	106	"+"	"5UTR:92708"	"uc002pqp.3"	"79735"	"TBC1D17"	"hg19_genes_5UTRs"	"chr19:50381393-50381498"	"chr19:50381393-50381498_TBC1D17"	"chr19:50381393-50381498_TBC1D17_hg19_genes_5UTRs"	"TBC1D17_hg19_genes_5UTRs"	"5UTR:92708"	"uc002pqp.3"	"79735"	"TBC1D17"	"hg19_genes_5UTRs"	"chr19:50381393-50381498"	"chr19:50381393-50381498_TBC1D17"	"chr19:50381393-50381498_TBC1D17_hg19_genes_5UTRs"	"TBC1D17_hg19_genes_5UTRs"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50379682	50380681	1000	"+"	"promoter:67588"	"uc010enn.2"	"79735"	"TBC1D17"	"hg19_genes_promoters"	"chr19:50379682-50380681"	"chr19:50379682-50380681_TBC1D17"	"chr19:50379682-50380681_TBC1D17_hg19_genes_promoters"	"TBC1D17_hg19_genes_promoters"	"promoter:67588"	"uc010enn.2"	"79735"	"TBC1D17"	"hg19_genes_promoters"	"chr19:50379682-50380681"	"chr19:50379682-50380681_TBC1D17"	"chr19:50379682-50380681_TBC1D17_hg19_genes_promoters"	"TBC1D17_hg19_genes_promoters"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50381414	50381813	400	"-"	"intronexonboundary:591076"	"uc031rmg.1"	"84335"	"AKT1S1"	"hg19_genes_intronexonboundaries"	"chr19:50381414-50381813"	"chr19:50381414-50381813_AKT1S1"	"chr19:50381414-50381813_AKT1S1_hg19_genes_intronexonboundaries"	"AKT1S1_hg19_genes_intronexonboundaries"	"intronexonboundary:591076"	"uc031rmg.1"	"84335"	"AKT1S1"	"hg19_genes_intronexonboundaries"	"chr19:50381414-50381813"	"chr19:50381414-50381813_AKT1S1"	"chr19:50381414-50381813_AKT1S1_hg19_genes_intronexonboundaries"	"AKT1S1_hg19_genes_intronexonboundaries"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50381427	50381613	187	"-"	"5UTR:96007"	"uc031rmg.1"	"84335"	"AKT1S1"	"hg19_genes_5UTRs"	"chr19:50381427-50381613"	"chr19:50381427-50381613_AKT1S1"	"chr19:50381427-50381613_AKT1S1_hg19_genes_5UTRs"	"AKT1S1_hg19_genes_5UTRs"	"5UTR:96007"	"uc031rmg.1"	"84335"	"AKT1S1"	"hg19_genes_5UTRs"	"chr19:50381427-50381613"	"chr19:50381427-50381613_AKT1S1"	"chr19:50381427-50381613_AKT1S1_hg19_genes_5UTRs"	"AKT1S1_hg19_genes_5UTRs"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50377491	50381490	4000	"+"	"1to5kb:67592"	"uc002pqr.3"	"79735"	"TBC1D17"	"hg19_genes_1to5kb"	"chr19:50377491-50381490"	"chr19:50377491-50381490_TBC1D17"	"chr19:50377491-50381490_TBC1D17_hg19_genes_1to5kb"	"TBC1D17_hg19_genes_1to5kb"	"1to5kb:67592"	"uc002pqr.3"	"79735"	"TBC1D17"	"hg19_genes_1to5kb"	"chr19:50377491-50381490"	"chr19:50377491-50381490_TBC1D17"	"chr19:50377491-50381490_TBC1D17_hg19_genes_1to5kb"	"TBC1D17_hg19_genes_1to5kb"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50376560	50381426	4867	"-"	"intron:564660"	"uc031rmg.1"	"84335"	"AKT1S1"	"hg19_genes_introns"	"chr19:50376560-50381426"	"chr19:50376560-50381426_AKT1S1"	"chr19:50376560-50381426_AKT1S1_hg19_genes_introns"	"AKT1S1_hg19_genes_introns"	"intron:564660"	"uc031rmg.1"	"84335"	"AKT1S1"	"hg19_genes_introns"	"chr19:50376560-50381426"	"chr19:50376560-50381426_AKT1S1"	"chr19:50376560-50381426_AKT1S1_hg19_genes_introns"	"AKT1S1_hg19_genes_introns"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50379131	50379506	376	"-"	"5UTR:96000"	"uc031rmf.1"	"84335"	"AKT1S1"	"hg19_genes_5UTRs"	"chr19:50379131-50379506"	"chr19:50379131-50379506_AKT1S1"	"chr19:50379131-50379506_AKT1S1_hg19_genes_5UTRs"	"AKT1S1_hg19_genes_5UTRs"	"5UTR:96000"	"uc031rmf.1"	"84335"	"AKT1S1"	"hg19_genes_5UTRs"	"chr19:50379131-50379506"	"chr19:50379131-50379506_AKT1S1"	"chr19:50379131-50379506_AKT1S1_hg19_genes_5UTRs"	"AKT1S1_hg19_genes_5UTRs"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3231"	282.449682526867	-2.41889106495542	0.443142066099003	-5.45850021923898	4.80173271938585e-08	4.33325173429137e-07	"chr19"	50376393	50380392	4000	"+"	"1to5kb:67591"	"uc002pqp.3"	"79735"	"TBC1D17"	"hg19_genes_1to5kb"	"chr19:50376393-50380392"	"chr19:50376393-50380392_TBC1D17"	"chr19:50376393-50380392_TBC1D17_hg19_genes_1to5kb"	"TBC1D17_hg19_genes_1to5kb"	"1to5kb:67591"	"uc002pqp.3"	"79735"	"TBC1D17"	"hg19_genes_1to5kb"	"chr19:50376393-50380392"	"chr19:50376393-50380392_TBC1D17"	"chr19:50376393-50380392_TBC1D17_hg19_genes_1to5kb"	"TBC1D17_hg19_genes_1to5kb"	"chr19"	50379464	50381432	1969	"*"	"Peak_3231"	3029	"."	8.6207	302.93079	299.26398	1346	3029	"."	8.6207	302.93079	299.26398	1346
"Peak_3241"	118.326164349045	-2.03864099347295	0.439133356808394	-4.64241889591291	3.44353825007785e-06	1.88716886998607e-05	"chr3"	48587668	48594113	6446	"-"	"intron:137198"	"uc003ctv.3"	"5210"	"PFKFB4"	"hg19_genes_introns"	"chr3:48587668-48594113"	"chr3:48587668-48594113_PFKFB4"	"chr3:48587668-48594113_PFKFB4_hg19_genes_introns"	"PFKFB4_hg19_genes_introns"	"intron:137198"	"uc003ctv.3"	"5210"	"PFKFB4"	"hg19_genes_introns"	"chr3:48587668-48594113"	"chr3:48587668-48594113_PFKFB4"	"chr3:48587668-48594113_PFKFB4_hg19_genes_introns"	"PFKFB4_hg19_genes_introns"	"chr3"	48594061	48594998	938	"*"	"Peak_3241"	3024	"."	10.97334	302.41934	298.75391	383	3024	"."	10.97334	302.41934	298.75391	383
"Peak_3241"	118.326164349045	-2.03864099347295	0.439133356808394	-4.64241889591291	3.44353825007785e-06	1.88716886998607e-05	"chr3"	48587668	48598484	10817	"-"	"intron:137264"	"uc011bbm.2"	"5210"	"PFKFB4"	"hg19_genes_introns"	"chr3:48587668-48598484"	"chr3:48587668-48598484_PFKFB4"	"chr3:48587668-48598484_PFKFB4_hg19_genes_introns"	"PFKFB4_hg19_genes_introns"	"intron:137264"	"uc011bbm.2"	"5210"	"PFKFB4"	"hg19_genes_introns"	"chr3:48587668-48598484"	"chr3:48587668-48598484_PFKFB4"	"chr3:48587668-48598484_PFKFB4_hg19_genes_introns"	"PFKFB4_hg19_genes_introns"	"chr3"	48594061	48594998	938	"*"	"Peak_3241"	3024	"."	10.97334	302.41934	298.75391	383	3024	"."	10.97334	302.41934	298.75391	383
"Peak_3241"	118.326164349045	-2.03864099347295	0.439133356808394	-4.64241889591291	3.44353825007785e-06	1.88716886998607e-05	"chr3"	48594028	48594427	400	"-"	"intronexonboundary:142108"	"uc003ctv.3"	"5210"	"PFKFB4"	"hg19_genes_intronexonboundaries"	"chr3:48594028-48594427"	"chr3:48594028-48594427_PFKFB4"	"chr3:48594028-48594427_PFKFB4_hg19_genes_intronexonboundaries"	"PFKFB4_hg19_genes_intronexonboundaries"	"intronexonboundary:142108"	"uc003ctv.3"	"5210"	"PFKFB4"	"hg19_genes_intronexonboundaries"	"chr3:48594028-48594427"	"chr3:48594028-48594427_PFKFB4"	"chr3:48594028-48594427_PFKFB4_hg19_genes_intronexonboundaries"	"PFKFB4_hg19_genes_intronexonboundaries"	"chr3"	48594061	48594998	938	"*"	"Peak_3241"	3024	"."	10.97334	302.41934	298.75391	383	3024	"."	10.97334	302.41934	298.75391	383
